,resultId,raceId,driverId,constructorId,grid,positionText,positionOrder,points,laps,fastestLapTime,fastestLapSpeed,status,driverRef,dob,nationality_x,year,round,name_x,date,circuitRef,location,country,constructorRef,nationality_y,position_quali,stop,lap,milliseconds,name_x,clusters,name_y,weather,SC Laps
95,22558,927,3,131,3,3,3,15.0,56,01:42.1,195.516,Finished,rosberg,6/27/1985,German,2015,2,Malaysian Grand Prix,3/29/2015,sepang,Kuala Lumpur,Malaysia,mercedes,German,3.0,2,26,24574,Malaysian Grand Prix,1,Malaysian Grand Prix,Dry,2.0
96,22558,927,3,131,3,3,3,15.0,56,01:42.1,195.516,Finished,rosberg,6/27/1985,German,2015,2,Malaysian Grand Prix,3/29/2015,sepang,Kuala Lumpur,Malaysia,mercedes,German,3.0,3,41,24336,Malaysian Grand Prix,1,Malaysian Grand Prix,Dry,2.0
97,22567,927,831,15,16,12,12,0.0,55,01:43.9,192.054,+1 Lap,nasr,8/21/1992,Brazilian,2015,2,Malaysian Grand Prix,3/29/2015,sepang,Kuala Lumpur,Malaysia,sauber,Swiss,16.0,1,2,33918,Malaysian Grand Prix,1,Malaysian Grand Prix,Dry,2.0
98,22567,927,831,15,16,12,12,0.0,55,01:43.9,192.054,+1 Lap,nasr,8/21/1992,Brazilian,2015,2,Malaysian Grand Prix,3/29/2015,sepang,Kuala Lumpur,Malaysia,sauber,Swiss,16.0,2,20,25741,Malaysian Grand Prix,1,Malaysian Grand Prix,Dry,2.0
99,22567,927,831,15,16,12,12,0.0,55,01:43.9,192.054,+1 Lap,nasr,8/21/1992,Brazilian,2015,2,Malaysian Grand Prix,3/29/2015,sepang,Kuala Lumpur,Malaysia,sauber,Swiss,16.0,3,30,25331,Malaysian Grand Prix,1,Malaysian Grand Prix,Dry,2.0
100,22567,927,831,15,16,12,12,0.0,55,01:43.9,192.054,+1 Lap,nasr,8/21/1992,Brazilian,2015,2,Malaysian Grand Prix,3/29/2015,sepang,Kuala Lumpur,Malaysia,sauber,Swiss,16.0,4,43,25204,Malaysian Grand Prix,1,Malaysian Grand Prix,Dry,2.0
101,22566,927,154,208,10,11,11,0.0,55,01:44.8,190.386,+1 Lap,grosjean,4/17/1986,French,2015,2,Malaysian Grand Prix,3/29/2015,sepang,Kuala Lumpur,Malaysia,lotus_f1,British,8.0,1,15,24377,Malaysian Grand Prix,2,Malaysian Grand Prix,Dry,2.0
102,22566,927,154,208,10,11,11,0.0,55,01:44.8,190.386,+1 Lap,grosjean,4/17/1986,French,2015,2,Malaysian Grand Prix,3/29/2015,sepang,Kuala Lumpur,Malaysia,lotus_f1,British,8.0,2,26,24621,Malaysian Grand Prix,2,Malaysian Grand Prix,Dry,2.0
103,22566,927,154,208,10,11,11,0.0,55,01:44.8,190.386,+1 Lap,grosjean,4/17/1986,French,2015,2,Malaysian Grand Prix,3/29/2015,sepang,Kuala Lumpur,Malaysia,lotus_f1,British,8.0,3,34,26014,Malaysian Grand Prix,2,Malaysian Grand Prix,Dry,2.0
104,22571,927,813,208,12,R,16,0.0,47,01:45.1,189.919,Retired,maldonado,3/9/1985,Venezuelan,2015,2,Malaysian Grand Prix,3/29/2015,sepang,Kuala Lumpur,Malaysia,lotus_f1,British,12.0,1,1,37289,Malaysian Grand Prix,2,Malaysian Grand Prix,Dry,2.0
105,22571,927,813,208,12,R,16,0.0,47,01:45.1,189.919,Retired,maldonado,3/9/1985,Venezuelan,2015,2,Malaysian Grand Prix,3/29/2015,sepang,Kuala Lumpur,Malaysia,lotus_f1,British,12.0,2,18,37394,Malaysian Grand Prix,2,Malaysian Grand Prix,Dry,2.0
106,22571,927,813,208,12,R,16,0.0,47,01:45.1,189.919,Retired,maldonado,3/9/1985,Venezuelan,2015,2,Malaysian Grand Prix,3/29/2015,sepang,Kuala Lumpur,Malaysia,lotus_f1,British,12.0,3,33,24276,Malaysian Grand Prix,2,Malaysian Grand Prix,Dry,2.0
107,22570,927,833,209,19,15,15,0.0,53,01:49.0,183.004,+3 Laps,merhi,3/22/1991,Spanish,2015,2,Malaysian Grand Prix,3/29/2015,sepang,Kuala Lumpur,Malaysia,manor,British,19.0,1,5,27540,Malaysian Grand Prix,1,Malaysian Grand Prix,Dry,2.0
108,22570,927,833,209,19,15,15,0.0,53,01:49.0,183.004,+3 Laps,merhi,3/22/1991,Spanish,2015,2,Malaysian Grand Prix,3/29/2015,sepang,Kuala Lumpur,Malaysia,manor,British,19.0,2,22,27004,Malaysian Grand Prix,1,Malaysian Grand Prix,Dry,2.0
109,22570,927,833,209,19,15,15,0.0,53,01:49.0,183.004,+3 Laps,merhi,3/22/1991,Spanish,2015,2,Malaysian Grand Prix,3/29/2015,sepang,Kuala Lumpur,Malaysia,manor,British,19.0,3,42,29202,Malaysian Grand Prix,1,Malaysian Grand Prix,Dry,2.0
110,23672,983,4,1,10,11,11,0.0,55,01:36.5,206.783,+1 Lap,alonso,7/29/1981,Spanish,2017,15,Malaysian Grand Prix,10/1/2017,sepang,Kuala Lumpur,Malaysia,mclaren,British,10.0,1,26,25798,Malaysian Grand Prix,4,Malaysian Grand Prix,Dry,0.0
111,23670,983,13,3,11,9,9,2.0,55,01:36.9,205.838,+1 Lap,massa,4/25/1981,Brazilian,2017,15,Malaysian Grand Prix,10/1/2017,sepang,Kuala Lumpur,Malaysia,williams,British,11.0,1,11,23791,Malaysian Grand Prix,1,Malaysian Grand Prix,Dry,0.0
112,23677,983,807,4,8,16,16,0.0,55,01:34.3,211.686,+1 Lap,hulkenberg,8/19/1987,German,2017,15,Malaysian Grand Prix,10/1/2017,sepang,Kuala Lumpur,Malaysia,renault,French,8.0,1,9,24872,Malaysian Grand Prix,1,Malaysian Grand Prix,Dry,0.0
113,23677,983,807,4,8,16,16,0.0,55,01:34.3,211.686,+1 Lap,hulkenberg,8/19/1987,German,2017,15,Malaysian Grand Prix,10/1/2017,sepang,Kuala Lumpur,Malaysia,renault,French,8.0,2,50,25714,Malaysian Grand Prix,1,Malaysian Grand Prix,Dry,0.0
114,23664,983,817,9,4,3,3,15.0,56,01:34.8,210.56,Finished,ricciardo,7/1/1989,Australian,2017,15,Malaysian Grand Prix,10/1/2017,sepang,Kuala Lumpur,Malaysia,red_bull,Austrian,4.0,1,29,24199,Malaysian Grand Prix,4,Malaysian Grand Prix,Dry,0.0
115,23667,983,815,10,9,6,6,8.0,56,01:35.6,208.751,Finished,perez,1/26/1990,Mexican,2017,15,Malaysian Grand Prix,10/1/2017,sepang,Kuala Lumpur,Malaysia,force_india,Indian,9.0,1,30,24314,Malaysian Grand Prix,1,Malaysian Grand Prix,Dry,0.0
116,23671,983,839,10,6,10,10,1.0,55,01:37.1,205.56,+1 Lap,ocon,9/17/1996,French,2017,15,Malaysian Grand Prix,10/1/2017,sepang,Kuala Lumpur,Malaysia,force_india,Indian,6.0,1,2,24456,Malaysian Grand Prix,4,Malaysian Grand Prix,Dry,0.0
117,23663,983,1,131,1,2,2,18.0,56,01:34.5,211.269,Finished,hamilton,1/7/1985,British,2017,15,Malaysian Grand Prix,10/1/2017,sepang,Kuala Lumpur,Malaysia,mercedes,German,1.0,1,26,23489,Malaysian Grand Prix,2,Malaysian Grand Prix,Dry,0.0
118,23666,983,822,131,5,5,5,10.0,56,01:35.3,209.424,Finished,bottas,8/28/1989,Finnish,2017,15,Malaysian Grand Prix,10/1/2017,sepang,Kuala Lumpur,Malaysia,mercedes,German,5.0,1,28,23676,Malaysian Grand Prix,3,Malaysian Grand Prix,Dry,0.0
119,23679,983,828,15,19,18,18,0.0,54,01:36.6,206.507,+2 Laps,ericsson,9/2/1990,Swedish,2017,15,Malaysian Grand Prix,10/1/2017,sepang,Kuala Lumpur,Malaysia,sauber,Swiss,19.0,1,38,24719,Malaysian Grand Prix,2,Malaysian Grand Prix,Dry,0.0
120,23678,983,836,15,18,17,17,0.0,55,01:36.4,207.01,+1 Lap,wehrlein,10/18/1994,German,2017,15,Malaysian Grand Prix,10/1/2017,sepang,Kuala Lumpur,Malaysia,sauber,Swiss,18.0,1,37,25060,Malaysian Grand Prix,4,Malaysian Grand Prix,Dry,0.0
121,23674,983,154,210,16,13,13,0.0,55,01:35.8,208.305,+1 Lap,grosjean,4/17/1986,French,2017,15,Malaysian Grand Prix,10/1/2017,sepang,Kuala Lumpur,Malaysia,haas,American,16.0,1,11,24912,Malaysian Grand Prix,2,Malaysian Grand Prix,Dry,0.0
122,23674,983,154,210,16,13,13,0.0,55,01:35.8,208.305,+1 Lap,grosjean,4/17/1986,French,2017,15,Malaysian Grand Prix,10/1/2017,sepang,Kuala Lumpur,Malaysia,haas,American,16.0,2,33,24419,Malaysian Grand Prix,2,Malaysian Grand Prix,Dry,0.0
123,23253,963,4,1,22,7,7,6.0,56,01:38.3,203.017,Finished,alonso,7/29/1981,Spanish,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,mclaren,British,22.0,1,9,25195,Malaysian Grand Prix,4,Malaysian Grand Prix,Dry,5.0
124,23253,963,4,1,22,7,7,6.0,56,01:38.3,203.017,Finished,alonso,7/29/1981,Spanish,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,mclaren,British,22.0,2,27,24061,Malaysian Grand Prix,4,Malaysian Grand Prix,Dry,5.0
125,23253,963,4,1,22,7,7,6.0,56,01:38.3,203.017,Finished,alonso,7/29/1981,Spanish,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,mclaren,British,22.0,3,40,23920,Malaysian Grand Prix,4,Malaysian Grand Prix,Dry,5.0
126,23255,963,18,1,9,9,9,2.0,56,01:38.7,202.094,Finished,button,1/19/1980,British,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,mclaren,British,9.0,1,9,24738,Malaysian Grand Prix,4,Malaysian Grand Prix,Dry,5.0
127,23255,963,18,1,9,9,9,2.0,56,01:38.7,202.094,Finished,button,1/19/1980,British,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,mclaren,British,9.0,2,37,24645,Malaysian Grand Prix,4,Malaysian Grand Prix,Dry,5.0
128,23259,963,13,3,10,13,13,0.0,55,01:39.9,199.707,+1 Lap,massa,4/25/1981,Brazilian,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,williams,British,10.0,1,1,23528,Malaysian Grand Prix,1,Malaysian Grand Prix,Dry,5.0
129,23259,963,13,3,10,13,13,0.0,55,01:39.9,199.707,+1 Lap,massa,4/25/1981,Brazilian,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,williams,British,10.0,2,6,24425,Malaysian Grand Prix,1,Malaysian Grand Prix,Dry,5.0
130,23259,963,13,3,10,13,13,0.0,55,01:39.9,199.707,+1 Lap,massa,4/25/1981,Brazilian,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,williams,British,10.0,3,31,23778,Malaysian Grand Prix,1,Malaysian Grand Prix,Dry,5.0
131,23251,963,822,3,11,5,5,10.0,56,01:39.2,201.159,Finished,bottas,8/28/1989,Finnish,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,williams,British,11.0,1,29,23828,Malaysian Grand Prix,3,Malaysian Grand Prix,Dry,5.0
132,23250,963,8,6,6,4,4,12.0,56,01:37.5,204.736,Finished,raikkonen,10/17/1979,Finnish,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,ferrari,Italian,6.0,1,20,24584,Malaysian Grand Prix,4,Malaysian Grand Prix,Dry,5.0
133,23250,963,8,6,6,4,4,12.0,56,01:37.5,204.736,Finished,raikkonen,10/17/1979,Finnish,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,ferrari,Italian,6.0,2,32,24412,Malaysian Grand Prix,4,Malaysian Grand Prix,Dry,5.0
134,23250,963,8,6,6,4,4,12.0,56,01:37.5,204.736,Finished,raikkonen,10/17/1979,Finnish,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,ferrari,Italian,6.0,3,40,24809,Malaysian Grand Prix,4,Malaysian Grand Prix,Dry,5.0
135,23247,963,817,9,4,1,1,25.0,56,01:37.4,204.771,Finished,ricciardo,7/1/1989,Australian,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,red_bull,Austrian,4.0,1,21,24197,Malaysian Grand Prix,4,Malaysian Grand Prix,Dry,5.0
136,23247,963,817,9,4,1,1,25.0,56,01:37.4,204.771,Finished,ricciardo,7/1/1989,Australian,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,red_bull,Austrian,4.0,2,41,24408,Malaysian Grand Prix,4,Malaysian Grand Prix,Dry,5.0
137,23260,963,826,5,15,14,14,0.0,55,01:39.8,199.951,+1 Lap,kvyat,4/26/1994,Russian,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,toro_rosso,Italian,15.0,1,1,32413,Malaysian Grand Prix,4,Malaysian Grand Prix,Dry,5.0
138,23260,963,826,5,15,14,14,0.0,55,01:39.8,199.951,+1 Lap,kvyat,4/26/1994,Russian,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,toro_rosso,Italian,15.0,2,29,24338,Malaysian Grand Prix,4,Malaysian Grand Prix,Dry,5.0
139,23260,963,826,5,15,14,14,0.0,55,01:39.8,199.951,+1 Lap,kvyat,4/26/1994,Russian,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,toro_rosso,Italian,15.0,3,40,24718,Malaysian Grand Prix,4,Malaysian Grand Prix,Dry,5.0
140,23257,963,832,5,16,11,11,0.0,56,01:39.2,201.07,Finished,sainz,9/1/1994,Spanish,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,toro_rosso,Italian,16.0,1,20,24400,Malaysian Grand Prix,4,Malaysian Grand Prix,Dry,5.0
141,23257,963,832,5,16,11,11,0.0,56,01:39.2,201.07,Finished,sainz,9/1/1994,Spanish,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,toro_rosso,Italian,16.0,2,37,24473,Malaysian Grand Prix,4,Malaysian Grand Prix,Dry,5.0
142,23254,963,807,10,8,8,8,4.0,56,01:37.8,204.051,Finished,hulkenberg,8/19/1987,German,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,force_india,Indian,8.0,1,9,26609,Malaysian Grand Prix,1,Malaysian Grand Prix,Dry,5.0
143,23254,963,807,10,8,8,8,4.0,56,01:37.8,204.051,Finished,hulkenberg,8/19/1987,German,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,force_india,Indian,8.0,2,28,24012,Malaysian Grand Prix,1,Malaysian Grand Prix,Dry,5.0
144,23254,963,807,10,8,8,8,4.0,56,01:37.8,204.051,Finished,hulkenberg,8/19/1987,German,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,force_india,Indian,8.0,3,40,25192,Malaysian Grand Prix,1,Malaysian Grand Prix,Dry,5.0
145,23252,963,815,10,7,6,6,8.0,56,01:39.3,200.898,Finished,perez,1/26/1990,Mexican,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,force_india,Indian,7.0,1,9,27024,Malaysian Grand Prix,1,Malaysian Grand Prix,Dry,5.0
146,23252,963,815,10,7,6,6,8.0,56,01:39.3,200.898,Finished,perez,1/26/1990,Mexican,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,force_india,Indian,7.0,2,32,23947,Malaysian Grand Prix,1,Malaysian Grand Prix,Dry,5.0
147,23264,963,1,131,1,R,18,0.0,40,01:38.6,202.391,Engine,hamilton,1/7/1985,British,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,mercedes,German,1.0,1,20,23689,Malaysian Grand Prix,2,Malaysian Grand Prix,Dry,5.0
148,23249,963,3,131,2,3,3,15.0,56,01:36.4,206.948,Finished,rosberg,6/27/1985,German,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,mercedes,German,2.0,1,9,23750,Malaysian Grand Prix,4,Malaysian Grand Prix,Dry,5.0
149,23249,963,3,131,2,3,3,15.0,56,01:36.4,206.948,Finished,rosberg,6/27/1985,German,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,mercedes,German,2.0,2,31,24661,Malaysian Grand Prix,4,Malaysian Grand Prix,Dry,5.0
150,23249,963,3,131,2,3,3,15.0,56,01:36.4,206.948,Finished,rosberg,6/27/1985,German,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,mercedes,German,2.0,3,41,23476,Malaysian Grand Prix,4,Malaysian Grand Prix,Dry,5.0
151,23258,963,828,15,17,12,12,0.0,55,01:39.8,199.985,+1 Lap,ericsson,9/2/1990,Swedish,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,sauber,Swiss,17.0,1,21,25272,Malaysian Grand Prix,2,Malaysian Grand Prix,Dry,5.0
152,23258,963,828,15,17,12,12,0.0,55,01:39.8,199.985,+1 Lap,ericsson,9/2/1990,Swedish,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,sauber,Swiss,17.0,2,37,24706,Malaysian Grand Prix,2,Malaysian Grand Prix,Dry,5.0
153,23263,963,831,15,18,R,17,0.0,46,01:40.5,198.574,Brakes,nasr,8/21/1992,Brazilian,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,sauber,Swiss,18.0,1,32,24697,Malaysian Grand Prix,3,Malaysian Grand Prix,Dry,5.0
154,23265,963,821,210,13,R,19,0.0,39,01:41.8,196.067,Wheel nut,gutierrez,8/5/1991,Mexican,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,haas,American,13.0,1,1,30782,Malaysian Grand Prix,2,Malaysian Grand Prix,Dry,5.0
155,23265,963,821,210,13,R,19,0.0,39,01:41.8,196.067,Wheel nut,gutierrez,8/5/1991,Mexican,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,haas,American,13.0,2,22,24814,Malaysian Grand Prix,2,Malaysian Grand Prix,Dry,5.0
156,23265,963,821,210,13,R,19,0.0,39,01:41.8,196.067,Wheel nut,gutierrez,8/5/1991,Mexican,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,haas,American,13.0,3,39,25006,Malaysian Grand Prix,2,Malaysian Grand Prix,Dry,5.0
157,23262,963,839,209,20,16,16,0.0,55,01:41.5,196.662,+1 Lap,ocon,9/17/1996,French,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,manor,British,20.0,1,12,25368,Malaysian Grand Prix,4,Malaysian Grand Prix,Dry,5.0
158,23262,963,839,209,20,16,16,0.0,55,01:41.5,196.662,+1 Lap,ocon,9/17/1996,French,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,manor,British,20.0,2,31,33338,Malaysian Grand Prix,4,Malaysian Grand Prix,Dry,5.0
159,23261,963,836,209,21,15,15,0.0,55,01:39.7,200.242,+1 Lap,wehrlein,10/18/1994,German,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,manor,British,21.0,1,9,25820,Malaysian Grand Prix,4,Malaysian Grand Prix,Dry,5.0
160,23261,963,836,209,21,15,15,0.0,55,01:39.7,200.242,+1 Lap,wehrlein,10/18/1994,German,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,manor,British,21.0,2,30,26156,Malaysian Grand Prix,4,Malaysian Grand Prix,Dry,5.0
161,23261,963,836,209,21,15,15,0.0,55,01:39.7,200.242,+1 Lap,wehrlein,10/18/1994,German,2016,16,Malaysian Grand Prix,10/2/2016,sepang,Kuala Lumpur,Malaysia,manor,British,21.0,3,41,25201,Malaysian Grand Prix,4,Malaysian Grand Prix,Dry,5.0
162,22635,930,4,1,13,R,20,0.0,26,01:33.4,179.446,Brakes,alonso,7/29/1981,Spanish,2015,5,Spanish Grand Prix,5/10/2015,catalunya,Montmeló,Spain,mclaren,British,13.0,1,21,23728,Spanish Grand Prix,1,Spanish Grand Prix,Dry,
163,22631,930,18,1,14,16,16,0.0,65,01:31.2,183.826,+1 Lap,button,1/19/1980,British,2015,5,Spanish Grand Prix,5/10/2015,catalunya,Montmeló,Spain,mclaren,British,14.0,1,11,22589,Spanish Grand Prix,1,Spanish Grand Prix,Dry,
164,22631,930,18,1,14,16,16,0.0,65,01:31.2,183.826,+1 Lap,button,1/19/1980,British,2015,5,Spanish Grand Prix,5/10/2015,catalunya,Montmeló,Spain,mclaren,British,14.0,2,27,23327,Spanish Grand Prix,1,Spanish Grand Prix,Dry,
165,22631,930,18,1,14,16,16,0.0,65,01:31.2,183.826,+1 Lap,button,1/19/1980,British,2015,5,Spanish Grand Prix,5/10/2015,catalunya,Montmeló,Spain,mclaren,British,14.0,3,44,24066,Spanish Grand Prix,1,Spanish Grand Prix,Dry,
166,22621,930,13,3,9,6,6,8.0,66,01:30.4,185.429,Finished,massa,4/25/1981,Brazilian,2015,5,Spanish Grand Prix,5/10/2015,catalunya,Montmeló,Spain,williams,British,9.0,1,14,22139,Spanish Grand Prix,2,Spanish Grand Prix,Dry,
167,22621,930,13,3,9,6,6,8.0,66,01:30.4,185.429,Finished,massa,4/25/1981,Brazilian,2015,5,Spanish Grand Prix,5/10/2015,catalunya,Montmeló,Spain,williams,British,9.0,2,32,22629,Spanish Grand Prix,2,Spanish Grand Prix,Dry,
168,22621,930,13,3,9,6,6,8.0,66,01:30.4,185.429,Finished,massa,4/25/1981,Brazilian,2015,5,Spanish Grand Prix,5/10/2015,catalunya,Montmeló,Spain,williams,British,9.0,3,47,22257,Spanish Grand Prix,2,Spanish Grand Prix,Dry,
169,22619,930,822,3,4,4,4,12.0,66,01:30.7,184.74,Finished,bottas,8/28/1989,Finnish,2015,5,Spanish Grand Prix,5/10/2015,catalunya,Montmeló,Spain,williams,British,4.0,1,15,22082,Spanish Grand Prix,2,Spanish Grand Prix,Dry,
170,22619,930,822,3,4,4,4,12.0,66,01:30.7,184.74,Finished,bottas,8/28/1989,Finnish,2015,5,Spanish Grand Prix,5/10/2015,catalunya,Montmeló,Spain,williams,British,4.0,2,42,21800,Spanish Grand Prix,2,Spanish Grand Prix,Dry,
171,22620,930,8,6,7,5,5,10.0,66,01:29.9,186.342,Finished,raikkonen,10/17/1979,Finnish,2015,5,Spanish Grand Prix,5/10/2015,catalunya,Montmeló,Spain,ferrari,Italian,7.0,1,17,22623,Spanish Grand Prix,1,Spanish Grand Prix,Dry,
172,22620,930,8,6,7,5,5,10.0,66,01:29.9,186.342,Finished,raikkonen,10/17/1979,Finnish,2015,5,Spanish Grand Prix,5/10/2015,catalunya,Montmeló,Spain,ferrari,Italian,7.0,2,41,21789,Spanish Grand Prix,1,Spanish Grand Prix,Dry,
173,22618,930,20,6,3,3,3,15.0,66,01:30.7,184.687,Finished,vettel,7/3/1987,German,2015,5,Spanish Grand Prix,5/10/2015,catalunya,Montmeló,Spain,ferrari,Italian,3.0,1,14,21762,Spanish Grand Prix,2,Spanish Grand Prix,Dry,
174,22618,930,20,6,3,3,3,15.0,66,01:30.7,184.687,Finished,vettel,7/3/1987,German,2015,5,Spanish Grand Prix,5/10/2015,catalunya,Montmeló,Spain,ferrari,Italian,3.0,2,40,21836,Spanish Grand Prix,2,Spanish Grand Prix,Dry,
175,22622,930,817,9,10,7,7,6.0,65,01:31.1,183.903,+1 Lap,ricciardo,7/1/1989,Australian,2015,5,Spanish Grand Prix,5/10/2015,catalunya,Montmeló,Spain,red_bull,Austrian,10.0,1,13,22440,Spanish Grand Prix,2,Spanish Grand Prix,Dry,
176,22622,930,817,9,10,7,7,6.0,65,01:31.1,183.903,+1 Lap,ricciardo,7/1/1989,Australian,2015,5,Spanish Grand Prix,5/10/2015,catalunya,Montmeló,Spain,red_bull,Austrian,10.0,2,42,24884,Spanish Grand Prix,2,Spanish Grand Prix,Dry,
177,22625,930,826,9,8,10,10,1.0,65,01:31.9,182.376,+1 Lap,kvyat,4/26/1994,Russian,2015,5,Spanish Grand Prix,5/10/2015,catalunya,Montmeló,Spain,red_bull,Austrian,8.0,1,11,22667,Spanish Grand Prix,2,Spanish Grand Prix,Dry,
178,22625,930,826,9,8,10,10,1.0,65,01:31.9,182.376,+1 Lap,kvyat,4/26/1994,Russian,2015,5,Spanish Grand Prix,5/10/2015,catalunya,Montmeló,Spain,red_bull,Austrian,8.0,2,38,22273,Spanish Grand Prix,2,Spanish Grand Prix,Dry,
179,22624,930,832,5,5,9,9,2.0,65,01:31.2,183.838,+1 Lap,sainz,9/1/1994,Spanish,2015,5,Spanish Grand Prix,5/10/2015,catalunya,Montmeló,Spain,toro_rosso,Italian,5.0,1,14,22859,Spanish Grand Prix,1,Spanish Grand Prix,Dry,
180,22624,930,832,5,5,9,9,2.0,65,01:31.2,183.838,+1 Lap,sainz,9/1/1994,Spanish,2015,5,Spanish Grand Prix,5/10/2015,catalunya,Montmeló,Spain,toro_rosso,Italian,5.0,2,42,22178,Spanish Grand Prix,1,Spanish Grand Prix,Dry,
181,22630,930,807,10,17,15,15,0.0,65,01:30.9,184.38,+1 Lap,hulkenberg,8/19/1987,German,2015,5,Spanish Grand Prix,5/10/2015,catalunya,Montmeló,Spain,force_india,Indian,17.0,1,10,22659,Spanish Grand Prix,1,Spanish Grand Prix,Dry,
182,22630,930,807,10,17,15,15,0.0,65,01:30.9,184.38,+1 Lap,hulkenberg,8/19/1987,German,2015,5,Spanish Grand Prix,5/10/2015,catalunya,Montmeló,Spain,force_india,Indian,17.0,2,26,22534,Spanish Grand Prix,1,Spanish Grand Prix,Dry,
183,22630,930,807,10,17,15,15,0.0,65,01:30.9,184.38,+1 Lap,hulkenberg,8/19/1987,German,2015,5,Spanish Grand Prix,5/10/2015,catalunya,Montmeló,Spain,force_india,Indian,17.0,3,49,22545,Spanish Grand Prix,1,Spanish Grand Prix,Dry,
184,22628,930,815,10,18,13,13,0.0,65,01:31.9,182.286,+1 Lap,perez,1/26/1990,Mexican,2015,5,Spanish Grand Prix,5/10/2015,catalunya,Montmeló,Spain,force_india,Indian,18.0,1,19,22468,Spanish Grand Prix,1,Spanish Grand Prix,Dry,
185,22628,930,815,10,18,13,13,0.0,65,01:31.9,182.286,+1 Lap,perez,1/26/1990,Mexican,2015,5,Spanish Grand Prix,5/10/2015,catalunya,Montmeló,Spain,force_india,Indian,18.0,2,36,22426,Spanish Grand Prix,1,Spanish Grand Prix,Dry,
186,22617,930,1,131,2,2,2,18.0,66,01:28.3,189.849,Finished,hamilton,1/7/1985,British,2015,5,Spanish Grand Prix,5/10/2015,catalunya,Montmeló,Spain,mercedes,German,2.0,1,13,24586,Spanish Grand Prix,2,Spanish Grand Prix,Dry,
187,22617,930,1,131,2,2,2,18.0,66,01:28.3,189.849,Finished,hamilton,1/7/1985,British,2015,5,Spanish Grand Prix,5/10/2015,catalunya,Montmeló,Spain,mercedes,German,2.0,2,32,22727,Spanish Grand Prix,2,Spanish Grand Prix,Dry,
