,resultId,raceId,driverId,constructorId,grid,positionText,positionOrder,points,laps,fastestLapTime,fastestLapSpeed,status,driverRef,dob,nationality_x,year,round,date,circuitRef,location,country,constructorRef,nationality_y,position_quali
153,1033,66,37,1,11,5,5,4.0,58,01:29.0,216.018,Finished,rosa,2/24/1971,Spanish,2006,14,8/27/2006,istanbul,Istanbul,Turkey,mclaren,British,12.0
154,1395,84,8,1,1,1,1,10.0,58,01:25.0,226,Finished,raikkonen,10/17/1979,Finnish,2005,14,8/21/2005,istanbul,Istanbul,Turkey,mclaren,British,1.0
155,1397,84,31,1,4,3,3,6.0,58,01:24.8,226.693,Finished,montoya,9/20/1975,Colombian,2005,14,8/21/2005,istanbul,Istanbul,Turkey,mclaren,British,4.0
156,109,23,1,1,3,1,1,10.0,76,01:18.5,153.152,Finished,hamilton,1/7/1985,British,2008,6,5/25/2008,monaco,Monte-Carlo,Monaco,mclaren,British,3.0
157,116,23,5,1,4,8,8,1.0,76,01:17.3,155.586,Finished,kovalainen,10/19/1981,Finnish,2008,6,5/25/2008,monaco,Monte-Carlo,Monaco,mclaren,British,4.0
158,458,40,1,1,2,2,2,8.0,78,01:15.4,159.528,Finished,hamilton,1/7/1985,British,2007,5,5/27/2007,monaco,Monte-Carlo,Monaco,mclaren,British,2.0
159,457,40,4,1,1,1,1,10.0,78,01:15.3,159.715,Finished,alonso,7/29/1981,Spanish,2007,5,5/27/2007,monaco,Monte-Carlo,Monaco,mclaren,British,1.0
160,20447,342,1,1,5,5,5,10.0,78,01:16.2,157.755,Finished,hamilton,1/7/1985,British,2010,6,5/16/2010,monaco,Monte-Carlo,Monaco,mclaren,British,5.0
161,20465,342,18,1,8,R,23,0.0,2,02:14.3,89.54,Engine,button,1/19/1980,British,2010,6,5/16/2010,monaco,Monte-Carlo,Monaco,mclaren,British,8.0
162,20902,846,1,1,9,6,6,8.0,78,01:17.8,154.456,Finished,hamilton,1/7/1985,British,2011,6,5/29/2011,monaco,Monte-Carlo,Monaco,mclaren,British,7.0
163,20899,846,18,1,2,3,3,15.0,78,01:16.5,157.252,Finished,button,1/19/1980,British,2011,6,5/29/2011,monaco,Monte-Carlo,Monaco,mclaren,British,2.0
164,21356,865,1,1,3,5,5,10.0,78,01:18.8,152.577,Finished,hamilton,1/7/1985,British,2012,6,5/27/2012,monaco,Monte-Carlo,Monaco,mclaren,British,4.0
165,21367,865,18,1,12,16,16,0.0,70,01:19.9,150.444,Collision,button,1/19/1980,British,2012,6,5/27/2012,monaco,Monte-Carlo,Monaco,mclaren,British,13.0
166,21827,885,18,1,9,6,6,8.0,78,01:18.7,152.743,Finished,button,1/19/1980,British,2013,6,5/26/2013,monaco,Monte-Carlo,Monaco,mclaren,British,9.0
167,21837,885,815,1,7,16,16,0.0,72,01:19.5,151.188,Suspension,perez,1/26/1990,Mexican,2013,6,5/26/2013,monaco,Monte-Carlo,Monaco,mclaren,British,7.0
168,22245,905,18,1,12,6,6,8.0,77,01:21.0,148.358,+1 Lap,button,1/19/1980,British,2014,6,5/25/2014,monaco,Monte-Carlo,Monaco,mclaren,British,12.0
169,22249,905,825,1,8,10,10,1.0,77,01:20.7,149.075,+1 Lap,kevin_magnussen,10/5/1992,Danish,2014,6,5/25/2014,monaco,Monte-Carlo,Monaco,mclaren,British,8.0
170,22654,931,4,1,13,R,19,0.0,41,01:20.5,149.308,Gearbox,alonso,7/29/1981,Spanish,2015,6,5/24/2015,monaco,Monte-Carlo,Monaco,mclaren,British,15.0
171,22643,931,18,1,10,8,8,4.0,78,01:19.5,151.128,Finished,button,1/19/1980,British,2015,6,5/24/2015,monaco,Monte-Carlo,Monaco,mclaren,British,12.0
172,23031,953,4,1,9,5,5,10.0,78,01:19.2,151.739,Finished,alonso,7/29/1981,Spanish,2016,6,5/29/2016,monaco,Monte-Carlo,Monaco,mclaren,British,10.0
173,23035,953,18,1,13,9,9,2.0,77,01:19.7,150.786,+1 Lap,button,1/19/1980,British,2016,6,5/29/2016,monaco,Monte-Carlo,Monaco,mclaren,British,13.0
174,23496,974,18,1,20,R,18,0.0,57,01:16.9,156.194,Collision damage,button,1/19/1980,British,2017,6,5/28/2017,monaco,Monte-Carlo,Monaco,mclaren,British,9.0
175,23494,974,838,1,12,R,16,0.0,66,01:16.7,156.697,Accident,vandoorne,3/26/1992,Belgian,2017,6,5/28/2017,monaco,Monte-Carlo,Monaco,mclaren,British,10.0
176,23901,994,4,1,7,R,20,0.0,52,01:17.0,155.979,Gearbox,alonso,7/29/1981,Spanish,2018,6,5/27/2018,monaco,Monte-Carlo,Monaco,mclaren,British,7.0
177,23895,994,838,1,12,14,14,0.0,77,01:16.9,156.291,+1 Lap,vandoorne,3/26/1992,Belgian,2018,6,5/27/2018,monaco,Monte-Carlo,Monaco,mclaren,British,12.0
178,7665,6,1,1,19,12,12,0.0,77,01:15.7,158.824,+1 Lap,hamilton,1/7/1985,British,2009,6,5/24/2009,monaco,Monte-Carlo,Monaco,mclaren,British,16.0
179,7669,6,5,1,7,R,16,0.0,51,01:15.7,158.896,Accident,kovalainen,10/19/1981,Finnish,2009,6,5/24/2009,monaco,Monte-Carlo,Monaco,mclaren,British,7.0
180,1237,76,8,1,1,1,1,10.0,78,01:15.9,158.375,Finished,raikkonen,10/17/1979,Finnish,2005,6,5/22/2005,monaco,Monte-Carlo,Monaco,mclaren,British,1.0
181,1241,76,31,1,16,5,5,4.0,78,01:17.4,155.342,Finished,montoya,9/20/1975,Colombian,2005,6,5/22/2005,monaco,Monte-Carlo,Monaco,mclaren,British,16.0
182,894,59,8,1,3,R,20,0.0,50,01:15.3,159.628,Heat shield fire,raikkonen,10/17/1979,Finnish,2006,7,5/28/2006,monaco,Monte-Carlo,Monaco,mclaren,British,3.0
183,876,59,31,1,4,2,2,8.0,78,01:16.0,158.193,Finished,montoya,9/20/1975,Colombian,2006,7,5/28/2006,monaco,Monte-Carlo,Monaco,mclaren,British,4.0
184,3062,164,14,1,3,1,1,10.0,78,\N,\N,Finished,coulthard,3/27/1971,British,2000,7,6/4/2000,monaco,Monte-Carlo,Monaco,mclaren,British,
185,3067,164,57,1,5,6,6,1.0,77,\N,\N,+1 Lap,hakkinen,9/28/1968,Finnish,2000,7,6/4/2000,monaco,Monte-Carlo,Monaco,mclaren,British,
186,2693,147,14,1,1,5,5,2.0,77,\N,\N,+1 Lap,coulthard,3/27/1971,British,2001,7,5/27/2001,monaco,Monte-Carlo,Monaco,mclaren,British,
187,2707,147,57,1,3,R,19,0.0,15,\N,\N,Steering,hakkinen,9/28/1968,Finnish,2001,7,5/27/2001,monaco,Monte-Carlo,Monaco,mclaren,British,
188,1627,95,8,1,5,R,13,0.0,27,01:16.2,157.789,Pneumatics,raikkonen,10/17/1979,Finnish,2004,6,5/23/2004,monaco,Monte-Carlo,Monaco,mclaren,British,6.0
189,1632,95,14,1,8,R,18,0.0,2,01:20.6,149.255,Collision,coulthard,3/27/1971,British,2004,6,5/23/2004,monaco,Monte-Carlo,Monaco,mclaren,British,9.0
190,1996,114,8,1,2,2,2,8.0,78,\N,\N,Finished,raikkonen,10/17/1979,Finnish,2003,7,6/1/2003,monaco,Monte-Carlo,Monaco,mclaren,British,2.0
191,2001,114,14,1,6,7,7,2.0,78,\N,\N,Finished,coulthard,3/27/1971,British,2003,7,6/1/2003,monaco,Monte-Carlo,Monaco,mclaren,British,6.0
192,2345,130,8,1,6,R,19,0.0,41,\N,\N,Collision,raikkonen,10/17/1979,Finnish,2002,7,5/26/2002,monaco,Monte-Carlo,Monaco,mclaren,British,
193,2327,130,14,1,2,1,1,10.0,78,\N,\N,Finished,coulthard,3/27/1971,British,2002,7,5/26/2002,monaco,Monte-Carlo,Monaco,mclaren,British,
194,3383,178,14,1,3,R,14,0.0,36,\N,\N,Gearbox,coulthard,3/27/1971,British,1999,4,5/16/1999,monaco,Monte-Carlo,Monaco,mclaren,British,
195,3372,178,57,1,1,3,3,4.0,78,\N,\N,Finished,hakkinen,9/28/1968,Finnish,1999,4,5/16/1999,monaco,Monte-Carlo,Monaco,mclaren,British,
196,4113,211,14,1,5,R,19,0.0,1,\N,\N,Spun off,coulthard,3/27/1971,British,1997,5,5/11/1997,monaco,Monte-Carlo,Monaco,mclaren,British,5.0
197,4114,211,57,1,8,R,20,0.0,1,\N,\N,Collision,hakkinen,9/28/1968,Finnish,1997,5,5/11/1997,monaco,Monte-Carlo,Monaco,mclaren,British,8.0
198,3782,196,14,1,2,R,18,0.0,17,\N,\N,Engine,coulthard,3/27/1971,British,1998,6,5/24/1998,monaco,Monte-Carlo,Monaco,mclaren,British,
199,3765,196,57,1,1,1,1,10.0,78,\N,\N,Finished,hakkinen,9/28/1968,Finnish,1998,6,5/24/1998,monaco,Monte-Carlo,Monaco,mclaren,British,
200,4492,229,14,1,5,2,2,6.0,75,\N,\N,Finished,coulthard,3/27/1971,British,1996,6,5/19/1996,monaco,Monte-Carlo,Monaco,mclaren,British,5.0
201,4496,229,57,1,8,6,6,1.0,70,\N,\N,Collision,hakkinen,9/28/1968,Finnish,1996,6,5/19/1996,monaco,Monte-Carlo,Monaco,mclaren,British,8.0
202,4848,244,57,1,6,R,24,0.0,8,\N,\N,Engine,hakkinen,9/28/1968,Finnish,1995,5,5/28/1995,monaco,Monte-Carlo,Monaco,mclaren,British,6.0
203,4829,244,87,1,10,5,5,2.0,77,\N,\N,+1 Lap,blundell,4/8/1966,British,1995,5,5/28/1995,monaco,Monte-Carlo,Monaco,mclaren,British,10.0
204,5243,260,57,1,2,R,21,0.0,0,\N,\N,Collision,hakkinen,9/28/1968,Finnish,1994,4,5/15/1994,monaco,Monte-Carlo,Monaco,mclaren,British,
205,5224,260,84,1,8,2,2,6.0,78,\N,\N,Finished,brundle,6/1/1959,British,1994,4,5/15/1994,monaco,Monte-Carlo,Monaco,mclaren,British,
206,5713,278,102,1,3,1,1,10.0,78,\N,\N,Finished,senna,3/21/1960,Brazilian,1993,6,5/23/1993,monaco,Monte-Carlo,Monaco,mclaren,British,
207,5720,278,121,1,9,8,8,0.0,76,\N,\N,+2 Laps,andretti,10/5/1962,American,1993,6,5/23/1993,monaco,Monte-Carlo,Monaco,mclaren,British,
208,6162,294,77,1,5,R,14,0.0,32,\N,\N,Gearbox,berger,8/27/1959,Austrian,1992,6,5/31/1992,monaco,Monte-Carlo,Monaco,mclaren,British,
209,6149,294,102,1,3,1,1,10.0,78,\N,\N,Finished,senna,3/21/1960,Brazilian,1992,6,5/31/1992,monaco,Monte-Carlo,Monaco,mclaren,British,
210,6599,308,77,1,6,R,25,0.0,9,\N,\N,Spun off,berger,8/27/1959,Austrian,1991,4,5/12/1991,monaco,Monte-Carlo,Monaco,mclaren,British,
211,6575,308,102,1,1,1,1,10.0,78,\N,\N,Finished,senna,3/21/1960,Brazilian,1991,4,5/12/1991,monaco,Monte-Carlo,Monaco,mclaren,British,
212,7119,324,77,1,5,3,3,4.0,78,\N,\N,Finished,berger,8/27/1959,Austrian,1990,4,5/27/1990,monaco,Monte-Carlo,Monaco,mclaren,British,
213,7117,324,102,1,1,1,1,9.0,78,\N,\N,Finished,senna,3/21/1960,Brazilian,1990,4,5/27/1990,monaco,Monte-Carlo,Monaco,mclaren,British,
214,7952,358,117,1,2,2,2,6.0,77,\N,\N,Finished,prost,2/24/1955,French,1989,3,5/7/1989,monaco,Monte-Carlo,Monaco,mclaren,British,
215,7951,358,102,1,1,1,1,9.0,77,\N,\N,Finished,senna,3/21/1960,Brazilian,1989,3,5/7/1989,monaco,Monte-Carlo,Monaco,mclaren,British,
216,8555,374,117,1,2,1,1,9.0,78,\N,\N,Finished,prost,2/24/1955,French,1988,3,5/15/1988,monaco,Monte-Carlo,Monaco,mclaren,British,
217,8565,374,102,1,1,R,11,0.0,66,\N,\N,Spun off,senna,3/21/1960,Brazilian,1988,3,5/15/1988,monaco,Monte-Carlo,Monaco,mclaren,British,
218,9073,391,117,1,4,9,9,0.0,75,\N,\N,Engine,prost,2/24/1955,French,1987,4,5/31/1987,monaco,Monte-Carlo,Monaco,mclaren,British,
219,9080,391,140,1,7,R,16,0.0,57,\N,\N,Engine,johansson,9/8/1956,Swedish,1987,4,5/31/1987,monaco,Monte-Carlo,Monaco,mclaren,British,
220,9897,423,117,1,5,1,1,9.0,78,\N,\N,Finished,prost,2/24/1955,French,1985,4,5/19/1985,monaco,Monte-Carlo,Monaco,mclaren,British,
221,9908,423,182,1,14,R,12,0.0,17,\N,\N,Spun off,lauda,2/22/1949,Austrian,1985,4,5/19/1985,monaco,Monte-Carlo,Monaco,mclaren,British,
222,9484,407,117,1,1,1,1,9.0,78,\N,\N,Finished,prost,2/24/1955,French,1986,4,5/11/1986,monaco,Monte-Carlo,Monaco,mclaren,British,
223,9485,407,177,1,9,2,2,6.0,78,\N,\N,Finished,keke_rosberg,12/6/1948,Finnish,1986,4,5/11/1986,monaco,Monte-Carlo,Monaco,mclaren,British,
224,10361,441,117,1,1,1,1,4.5,31,\N,\N,Finished,prost,2/24/1955,French,1984,6,6/3/1984,monaco,Monte-Carlo,Monaco,mclaren,British,
225,10371,441,182,1,8,R,11,0.0,23,\N,\N,Spun off,lauda,2/22/1949,Austrian,1984,6,6/3/1984,monaco,Monte-Carlo,Monaco,mclaren,British,
226,11230,472,182,1,12,R,12,0.0,56,\N,\N,Engine,lauda,2/22/1949,Austrian,1982,6,5/23/1982,monaco,Monte-Carlo,Monaco,mclaren,British,
227,11232,472,187,1,10,R,14,0.0,35,\N,\N,Electrical,watson,5/4/1946,British,1982,6,5/23/1982,monaco,Monte-Carlo,Monaco,mclaren,British,
228,10790,456,182,1,0,F,22,0.0,0,\N,\N,Did not qualify,lauda,2/22/1949,Austrian,1983,5,5/15/1983,monaco,Monte-Carlo,Monaco,mclaren,British,
229,10791,456,187,1,0,F,23,0.0,0,\N,\N,Did not qualify,watson,5/4/1946,British,1983,5,5/15/1983,monaco,Monte-Carlo,Monaco,mclaren,British,
230,11714,488,110,1,11,R,19,0.0,0,\N,\N,Collision,cesaris,5/31/1959,Italian,1981,6,5/31/1981,monaco,Monte-Carlo,Monaco,mclaren,British,
231,11704,488,187,1,10,R,9,0.0,52,\N,\N,Engine,watson,5/4/1946,British,1981,6,5/31/1981,monaco,Monte-Carlo,Monaco,mclaren,British,
232,12150,503,117,1,10,R,19,0.0,0,\N,\N,Accident,prost,2/24/1955,French,1980,6,5/18/1980,monaco,Monte-Carlo,Monaco,mclaren,British,
233,12152,503,187,1,0,F,21,0.0,0,\N,\N,Did not qualify,watson,5/4/1946,British,1980,6,5/18/1980,monaco,Monte-Carlo,Monaco,mclaren,British,
234,12901,531,175,1,11,7,7,0.0,74,\N,\N,+1 Lap,tambay,6/25/1949,French,1978,5,5/7/1978,monaco,Monte-Carlo,Monaco,mclaren,British,
235,12908,531,231,1,6,R,14,0.0,43,\N,\N,Handling,hunt,8/29/1947,British,1978,5,5/7/1978,monaco,Monte-Carlo,Monaco,mclaren,British,
236,12923,531,239,1,0,F,29,0.0,0,\N,\N,Did not prequalify,lunger,11/14/1945,American,1978,5,5/7/1978,monaco,Monte-Carlo,Monaco,mclaren,British,
237,13373,548,200,1,9,4,4,3.0,76,\N,\N,Finished,mass,9/30/1946,German,1977,6,5/22/1977,monaco,Monte-Carlo,Monaco,mclaren,British,
238,13387,548,231,1,7,R,18,0.0,25,\N,\N,Engine,hunt,8/29/1947,British,1977,6,5/22/1977,monaco,Monte-Carlo,Monaco,mclaren,British,
239,12557,518,175,1,0,F,22,0.0,0,\N,\N,Did not qualify,tambay,6/25/1949,French,1979,7,5/27/1979,monaco,Monte-Carlo,Monaco,mclaren,British,
240,12539,518,187,1,14,4,4,3.0,76,\N,\N,Finished,watson,5/4/1946,British,1979,7,5/27/1979,monaco,Monte-Carlo,Monaco,mclaren,British,
241,13865,565,200,1,11,5,5,2.0,77,\N,\N,+1 Lap,mass,9/30/1946,German,1976,6,5/30/1976,monaco,Monte-Carlo,Monaco,mclaren,British,
242,13877,565,231,1,14,R,17,0.0,24,\N,\N,Engine,hunt,8/29/1947,British,1976,6,5/30/1976,monaco,Monte-Carlo,Monaco,mclaren,British,
243,14263,580,224,1,9,2,2,6.0,75,\N,\N,Finished,emerson_fittipaldi,12/12/1946,Brazilian,1975,5,5/11/1975,monaco,Monte-Carlo,Monaco,mclaren,British,
244,14267,580,200,1,15,6,6,1.0,75,\N,\N,Finished,mass,9/30/1946,German,1975,5,5/11/1975,monaco,Monte-Carlo,Monaco,mclaren,British,
245,15075,610,304,1,3,6,6,1.0,76,\N,\N,+2 Laps,hulme,6/18/1936,New Zealander,1973,6,6/3/1973,monaco,Monte-Carlo,Monaco,mclaren,British,
246,15074,610,309,1,15,5,5,2.0,76,\N,\N,+2 Laps,revson,2/27/1939,American,1973,6,6/3/1973,monaco,Monte-Carlo,Monaco,mclaren,British,
247,15406,623,304,1,7,15,15,0.0,74,\N,\N,+6 Laps,hulme,6/18/1936,New Zealander,1972,4,5/14/1972,monaco,Monte-Carlo,Monaco,mclaren,British,
248,15396,623,312,1,10,5,5,2.0,77,\N,\N,+3 Laps,redman,3/9/1937,British,1972,4,5/14/1972,monaco,Monte-Carlo,Monaco,mclaren,British,
249,14665,595,224,1,13,5,5,2.0,77,\N,\N,+1 Lap,emerson_fittipaldi,12/12/1946,Brazilian,1974,6,5/26/1974,monaco,Monte-Carlo,Monaco,mclaren,British,
250,14680,595,304,1,12,R,20,0.0,0,\N,\N,Collision,hulme,6/18/1936,New Zealander,1974,6,5/26/1974,monaco,Monte-Carlo,Monaco,mclaren,British,
251,14674,595,305,1,10,R,14,0.0,11,\N,\N,Accident,hailwood,4/2/1940,British,1974,6,5/26/1974,monaco,Monte-Carlo,Monaco,mclaren,British,
252,15676,634,304,1,6,4,4,3.0,80,\N,\N,Finished,hulme,6/18/1936,New Zealander,1971,3,5/23/1971,monaco,Monte-Carlo,Monaco,mclaren,British,
253,15687,634,320,1,14,R,15,0.0,22,\N,\N,Accident,gethin,2/21/1940,British,1971,3,5/23/1971,monaco,Monte-Carlo,Monaco,mclaren,British,
254,158,25,1,1,13,10,10,0.0,70,01:17.5,205.022,Finished,hamilton,1/7/1985,British,2008,8,6/22/2008,magny_cours,Magny Cours,France,mclaren,British,3.0
255,152,25,5,1,10,4,4,5.0,70,01:17.1,205.87,Finished,kovalainen,10/19/1981,Finnish,2008,8,6/22/2008,magny_cours,Magny Cours,France,mclaren,British,6.0
256,525,43,1,1,2,3,3,6.0,70,01:16.6,207.34,Finished,hamilton,1/7/1985,British,2007,8,7/1/2007,magny_cours,Magny Cours,France,mclaren,British,2.0
257,529,43,4,1,10,7,7,2.0,70,01:16.5,207.59,Finished,alonso,7/29/1981,Spanish,2007,8,7/1/2007,magny_cours,Magny Cours,France,mclaren,British,10.0
258,967,63,8,1,6,5,5,4.0,70,01:17.7,204.325,Finished,raikkonen,10/17/1979,Finnish,2006,11,7/16/2006,magny_cours,Magny Cours,France,mclaren,British,6.0
259,969,63,37,1,8,7,7,2.0,70,01:17.6,204.568,Finished,rosa,2/24/1971,Spanish,2006,11,7/16/2006,magny_cours,Magny Cours,France,mclaren,British,8.0
260,2415,134,8,1,4,2,2,6.0,72,\N,\N,Finished,raikkonen,10/17/1979,Finnish,2002,11,7/21/2002,magny_cours,Magny Cours,France,mclaren,British,
261,2416,134,14,1,6,3,3,4.0,72,\N,\N,Finished,coulthard,3/27/1971,British,2002,11,7/21/2002,magny_cours,Magny Cours,France,mclaren,British,
262,2758,150,14,1,3,4,4,3.0,72,\N,\N,Finished,coulthard,3/27/1971,British,2001,10,7/1/2001,magny_cours,Magny Cours,France,mclaren,British,
263,2776,150,57,1,4,W,22,0.0,0,\N,\N,Gearbox,hakkinen,9/28/1968,Finnish,2001,10,7/1/2001,magny_cours,Magny Cours,France,mclaren,British,
264,3106,166,14,1,2,1,1,10.0,72,\N,\N,Finished,coulthard,3/27/1971,British,2000,9,7/2/2000,magny_cours,Magny Cours,France,mclaren,British,
265,3107,166,57,1,4,2,2,6.0,72,\N,\N,Finished,hakkinen,9/28/1968,Finnish,2000,9,7/2/2000,magny_cours,Magny Cours,France,mclaren,British,
266,1701,99,8,1,9,7,7,2.0,70,01:15.8,209.518,Finished,raikkonen,10/17/1979,Finnish,2004,10,7/4/2004,magny_cours,Magny Cours,France,mclaren,British,9.0
267,1700,99,14,1,3,6,6,3.0,70,01:16.3,208.112,Finished,coulthard,3/27/1971,British,2004,10,7/4/2004,magny_cours,Magny Cours,France,mclaren,British,3.0
268,2058,117,8,1,4,4,4,5.0,70,\N,\N,Finished,raikkonen,10/17/1979,Finnish,2003,10,7/6/2003,magny_cours,Magny Cours,France,mclaren,British,4.0
269,2059,117,14,1,5,5,5,4.0,70,\N,\N,Finished,coulthard,3/27/1971,British,2003,10,7/6/2003,magny_cours,Magny Cours,France,mclaren,British,5.0
270,1316,80,8,1,13,2,2,8.0,70,01:16.4,207.785,Finished,raikkonen,10/17/1979,Finnish,2005,10,7/3/2005,magny_cours,Magny Cours,France,mclaren,British,3.0
271,1330,80,31,1,8,R,16,0.0,46,01:16.7,207.154,Engine,montoya,9/20/1975,Colombian,2005,10,7/3/2005,magny_cours,Magny Cours,France,mclaren,British,9.0
272,3454,181,14,1,4,R,19,0.0,9,\N,\N,Electrical,coulthard,3/27/1971,British,1999,7,6/27/1999,magny_cours,Magny Cours,France,mclaren,British,
273,3437,181,57,1,14,2,2,6.0,72,\N,\N,Finished,hakkinen,9/28/1968,Finnish,1999,7,6/27/1999,magny_cours,Magny Cours,France,mclaren,British,
274,4167,214,14,1,9,7,7,0.0,71,\N,\N,Collision,coulthard,3/27/1971,British,1997,8,6/29/1997,magny_cours,Magny Cours,France,mclaren,British,9.0
275,4179,214,57,1,10,R,19,0.0,18,\N,\N,Engine,hakkinen,9/28/1968,Finnish,1997,8,6/29/1997,magny_cours,Magny Cours,France,mclaren,British,10.0
276,3814,198,14,1,3,6,6,1.0,70,\N,\N,+1 Lap,coulthard,3/27/1971,British,1998,8,6/28/1998,magny_cours,Magny Cours,France,mclaren,British,
277,3811,198,57,1,1,3,3,4.0,71,\N,\N,Finished,hakkinen,9/28/1968,Finnish,1998,8,6/28/1998,magny_cours,Magny Cours,France,mclaren,British,
278,4881,246,57,1,8,7,7,0.0,71,\N,\N,+1 Lap,hakkinen,9/28/1968,Finnish,1995,7,7/2/1995,magny_cours,Magny Cours,France,mclaren,British,8.0
279,4885,246,87,1,13,11,11,0.0,70,\N,\N,+2 Laps,blundell,4/8/1966,British,1995,7,7/2/1995,magny_cours,Magny Cours,France,mclaren,British,13.0
280,4562,232,14,1,7,6,6,1.0,71,\N,\N,+1 Lap,coulthard,3/27/1971,British,1996,9,6/30/1996,magny_cours,Magny Cours,France,mclaren,British,
281,4561,232,57,1,5,5,5,2.0,72,\N,\N,Finished,hakkinen,9/28/1968,Finnish,1996,9,6/30/1996,magny_cours,Magny Cours,France,mclaren,British,
282,5768,280,102,1,5,4,4,3.0,72,\N,\N,Finished,senna,3/21/1960,Brazilian,1993,8,7/4/1993,magny_cours,Magny Cours,France,mclaren,British,
283,5770,280,121,1,16,6,6,1.0,71,\N,\N,+1 Lap,andretti,10/5/1962,American,1993,8,7/4/1993,magny_cours,Magny Cours,France,mclaren,British,
284,5315,263,57,1,9,R,13,0.0,48,\N,\N,Engine,hakkinen,9/28/1968,Finnish,1994,7,7/3/1994,magny_cours,Magny Cours,France,mclaren,British,9.0
285,5321,263,84,1,12,R,19,0.0,29,\N,\N,Engine,brundle,6/1/1959,British,1994,7,7/3/1994,magny_cours,Magny Cours,France,mclaren,British,12.0
286,6232,296,77,1,4,R,21,0.0,10,\N,\N,Engine,berger,8/27/1959,Austrian,1992,8,7/5/1992,magny_cours,Magny Cours,France,mclaren,British,
287,6234,296,102,1,3,R,23,0.0,0,\N,\N,Accident,senna,3/21/1960,Brazilian,1992,8,7/5/1992,magny_cours,Magny Cours,France,mclaren,British,
288,6701,311,77,1,5,R,25,0.0,6,\N,\N,Engine,berger,8/27/1959,Austrian,1991,7,7/7/1991,magny_cours,Magny Cours,France,mclaren,British,
289,6679,311,102,1,3,3,3,4.0,72,\N,\N,Finished,senna,3/21/1960,Brazilian,1991,7,7/7/1991,magny_cours,Magny Cours,France,mclaren,British,
290,169,26,1,1,4,1,1,10.0,60,01:32.8,199.398,Finished,hamilton,1/7/1985,British,2008,9,7/6/2008,silverstone,Silverstone,UK,mclaren,British,4.0
291,173,26,5,1,1,5,5,4.0,59,01:33.1,198.728,+1 Lap,kovalainen,10/19/1981,Finnish,2008,9,7/6/2008,silverstone,Silverstone,UK,mclaren,British,1.0
292,547,44,1,1,1,3,3,6.0,59,01:21.7,226.6,Finished,hamilton,1/7/1985,British,2007,9,7/8/2007,silverstone,Silverstone,UK,mclaren,British,1.0
293,546,44,4,1,3,2,2,8.0,59,01:21.1,228.159,Finished,alonso,7/29/1981,Spanish,2007,9,7/8/2007,silverstone,Silverstone,UK,mclaren,British,3.0
294,20540,346,1,1,4,2,2,18.0,52,01:32.8,228.633,Finished,hamilton,1/7/1985,British,2010,10,7/11/2010,silverstone,Silverstone,UK,mclaren,British,4.0
295,20542,346,18,1,14,4,4,12.0,52,01:33.0,228.031,Finished,button,1/19/1980,British,2010,10,7/11/2010,silverstone,Silverstone,UK,mclaren,British,14.0
296,20971,849,1,1,10,4,4,12.0,52,01:36.2,220.499,Finished,hamilton,1/7/1985,British,2011,9,7/10/2011,silverstone,Silverstone,UK,mclaren,British,10.0
297,20987,849,18,1,5,R,20,0.0,39,01:37.0,218.675,Wheel nut,button,1/19/1980,British,2011,9,7/10/2011,silverstone,Silverstone,UK,mclaren,British,5.0
298,21431,868,1,1,8,8,8,4.0,52,01:36.2,220.515,Finished,hamilton,1/7/1985,British,2012,9,7/8/2012,silverstone,Silverstone,UK,mclaren,British,8.0
299,21433,868,18,1,16,10,10,1.0,52,01:36.1,220.714,Finished,button,1/19/1980,British,2012,9,7/8/2012,silverstone,Silverstone,UK,mclaren,British,18.0
300,21878,887,18,1,10,13,13,0.0,52,01:36.4,220.096,Finished,button,1/19/1980,British,2013,8,6/30/2013,silverstone,Silverstone,UK,mclaren,British,11.0
301,21885,887,815,1,13,20,20,0.0,46,01:36.1,220.611,Wheel,perez,1/26/1990,Mexican,2013,8,6/30/2013,silverstone,Silverstone,UK,mclaren,British,14.0
302,22309,908,18,1,3,4,4,12.0,52,01:38.3,215.778,Finished,button,1/19/1980,British,2014,9,7/6/2014,silverstone,Silverstone,UK,mclaren,British,3.0
303,22312,908,825,1,5,7,7,6.0,52,01:38.7,214.919,Finished,kevin_magnussen,10/5/1992,Danish,2014,9,7/6/2014,silverstone,Silverstone,UK,mclaren,British,5.0
304,22705,934,4,1,17,10,10,1.0,51,01:38.9,214.471,+1 Lap,alonso,7/29/1981,Spanish,2015,9,7/5/2015,silverstone,Silverstone,UK,mclaren,British,17.0
305,22713,934,18,1,18,R,19,0.0,0,\N,\N,Collision,button,1/19/1980,British,2015,9,7/5/2015,silverstone,Silverstone,UK,mclaren,British,18.0
306,23127,957,4,1,9,13,13,0.0,51,01:35.7,221.676,+1 Lap,alonso,7/29/1981,Spanish,2016,10,7/10/2016,silverstone,Silverstone,UK,mclaren,British,10.0
307,23126,957,18,1,17,12,12,0.0,51,01:37.9,216.609,+1 Lap,button,1/19/1980,British,2016,10,7/10/2016,silverstone,Silverstone,UK,mclaren,British,17.0
308,23579,978,4,1,20,R,18,0.0,32,01:34.3,224.983,Power Unit,alonso,7/29/1981,Spanish,2017,10,7/16/2017,silverstone,Silverstone,UK,mclaren,British,13.0
